Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
0,2,1,2.2367280939e+02,2.2512978073e+02,2.2398725193e+02,2.2497385688e+02,2.1113332655e+00,1.8314782160e+00
1,0,5,2.2398725193e+02,2.2497385688e+02,2.2438425803e+02,2.2481857393e+02,1.8314782160e+00,6.0159185668e-01
5,2,4,2.2438425803e+02,2.2481857393e+02,2.2414103331e+02,2.2506082275e+02,6.0159185668e-01,8.6906781787e-01
4,1,6,2.2414103331e+02,2.2506082275e+02,2.2442957680e+02,2.2450732747e+02,8.6906781787e-01,1.2822541437e-01
6,0,2,2.2442957680e+02,2.2450732747e+02,2.2413543905e+02,2.2481581285e+02,1.2822541437e-01,1.3580670552e+00
2,1,0,2.2413543905e+02,2.2481581285e+02,2.2363310994e+02,2.2508748801e+02,1.3580670552e+00,2.0956709608e+00
0,2,1,2.2363310994e+02,2.2508748801e+02,2.2394507188e+02,2.2492665859e+02,2.0956709608e+00,1.8158159113e+00
1,0,5,2.2394507188e+02,2.2492665859e+02,2.2433959730e+02,2.2476517691e+02,1.8158159113e+00,5.8592955195e-01
5,0,1,2.2433959730e+02,2.2476517691e+02,2.2394585572e+02,2.2492656352e+02,5.8592955195e-01,1.8157130898e+00
1,2,0,2.2394585572e+02,2.2492656352e+02,2.2363313699e+02,2.2508734701e+02,1.8157130898e+00,2.0957192615e+00
0,0,4,2.2363313699e+02,2.2508734701e+02,2.2397907987e+02,2.2486889351e+02,2.0957192615e+00,8.8695752308e-01
4,0,0,2.2397907987e+02,2.2486889351e+02,2.2363383657e+02,2.2508709551e+02,8.8695752308e-01,2.0957587818e+00
0,0,4,2.2363383657e+02,2.2508709551e+02,2.2397978808e+02,2.2486865569e+02,2.0957587818e+00,8.8699704338e-01
4,0,0,2.2397978808e+02,2.2486865569e+02,2.2363453616e+02,2.2508684405e+02,8.8699704338e-01,2.0957983021e+00
0,0,4,2.2363453616e+02,2.2508684405e+02,2.2398049630e+02,2.2486841789e+02,2.0957983021e+00,8.8703656368e-01
4,0,0,2.2398049630e+02,2.2486841789e+02,2.2363523575e+02,2.2508659261e+02,8.8703656368e-01,2.0958378224e+00
0,2,1,2.2363523575e+02,2.2508659261e+02,2.2394722453e+02,2.2492581525e+02,2.0958378224e+00,1.8159827728e+00
1,0,5,2.2394722453e+02,2.2492581525e+02,2.2434177689e+02,2.2476439940e+02,1.8159827728e+00,5.8609641352e-01
5,2,4,2.2434177689e+02,2.2476439940e+02,2.2410233497e+02,2.2501038786e+02,5.8609641352e-01,8.5357237471e-01
4,1,6,2.2410233497e+02,2.2501038786e+02,2.2438226751e+02,2.2445248811e+02,8.5357237471e-01,1.1272997121e-01
6,1,4,2.2438226751e+02,2.2445248811e+02,2.2410174923e+02,2.2501052283e+02,1.1272997121e-01,8.5351660376e-01
4,1,6,2.2410174923e+02,2.2501052283e+02,2.2438165065e+02,2.2445260747e+02,8.5351660376e-01,1.1267420026e-01
6,0,2,2.2438165065e+02,2.2445260747e+02,2.2409234559e+02,2.2476562956e+02,1.1267420026e-01,1.3425158411e+00
2,1,0,2.2409234559e+02,2.2476562956e+02,2.2359430193e+02,2.2504508338e+02,1.3425158411e+00,2.0801197467e+00
0,1,2,2.2359430193e+02,2.2504508338e+02,2.2409250079e+02,2.2476425649e+02,2.0801197467e+00,1.3424578277e+00
2,1,0,2.2409250079e+02,2.2476425649e+02,2.2359447335e+02,2.2504373921e+02,1.3424578277e+00,2.0800617334e+00
0,0,4,2.2359447335e+02,2.2504373921e+02,2.2393695352e+02,2.2481989610e+02,2.0800617334e+00,8.7129999496e-01
4,1,6,2.2393695352e+02,2.2481989610e+02,2.2422673179e+02,2.2426704629e+02,8.7129999496e-01,1.3045759146e-01
6,2,7,2.2422673179e+02,2.2426704629e+02,2.2449054565e+02,2.2403498031e+02,1.3045759146e-01,-1.4942443149e-01
7,0,3,2.2449054565e+02,2.2403498031e+02,2.2416083640e+02,2.2427662537e+02,-1.4942443149e-01,1.0594039105e+00
3,1,1,2.2416083640e+02,2.2427662537e+02,2.2354151933e+02,2.2435319799e+02,1.0594039105e+00,1.8001236388e+00
1,2,0,2.2354151933e+02,2.2435319799e+02,2.2323134502e+02,2.2451883686e+02,1.8001236388e+00,2.0801298105e+00
0,0,4,2.2323134502e+02,2.2451883686e+02,2.2357384044e+02,2.2429501706e+02,2.0801298105e+00,8.7136807211e-01
4,2,5,2.2357384044e+02,2.2429501706e+02,2.2381739416e+02,2.2405291036e+02,8.7136807211e-01,6.0398880323e-01
5,0,1,2.2381739416e+02,2.2405291036e+02,2.2342080242e+02,2.2420716036e+02,6.0398880323e-01,1.8337723410e+00
1,1,3,2.2342080242e+02,2.2420716036e+02,2.2404237295e+02,2.2415116317e+02,1.8337723410e+00,1.0931391182e+00
3,2,2,2.2404237295e+02,2.2415116317e+02,2.2372533056e+02,2.2428328538e+02,1.0931391182e+00,1.3605375519e+00
2,2,3,2.2372533056e+02,2.2428328538e+02,2.2404204160e+02,2.2415083944e+02,1.3605375519e+00,1.0931333468e+00
3,1,1,2.2404204160e+02,2.2415083944e+02,2.2342049453e+02,2.2420648325e+02,1.0931333468e+00,1.8338530751e+00
1,0,5,2.2342049453e+02,2.2420648325e+02,2.2381786829e+02,2.2405214357e+02,1.8338530751e+00,6.0396671580e-01
5,1,7,2.2381786829e+02,2.2405214357e+02,2.2426059048e+02,2.2369159989e+02,6.0396671580e-01,-1.3376596620e-01
7,1,5,2.2426059048e+02,2.2369159989e+02,2.2381709427e+02,2.2405220804e+02,-1.3376596620e-01,6.0381366200e-01
5,0,1,2.2381709427e+02,2.2405220804e+02,2.2342052955e+02,2.2420652749e+02,6.0381366200e-01,1.8335971998e+00
1,2,0,2.2342052955e+02,2.2420652749e+02,2.2310498551e+02,2.2436169287e+02,1.8335971998e+00,2.1136033715e+00
0,2,1,2.2310498551e+02,2.2436169287e+02,2.2341978120e+02,2.2420648324e+02,2.1136033715e+00,1.8337483220e+00
1,2,0,2.2341978120e+02,2.2420648324e+02,2.2310421372e+02,2.2436160094e+02,1.8337483220e+00,2.1137544937e+00
0,2,1,2.2310421372e+02,2.2436160094e+02,2.2341903286e+02,2.2420643888e+02,2.1137544937e+00,1.8338994441e+00
1,1,3,2.2341903286e+02,2.2420643888e+02,2.2404061050e+02,2.2415052070e+02,1.8338994441e+00,1.0932662213e+00
3,2,2,2.2404061050e+02,2.2415052070e+02,2.2372355132e+02,2.2428260262e+02,1.0932662213e+00,1.3606646550e+00
2,2,3,2.2372355132e+02,2.2428260262e+02,2.2404027920e+02,2.2415019693e+02,1.3606646550e+00,1.0932604499e+00
3,2,2,2.2404027920e+02,2.2415019693e+02,2.2372322078e+02,2.2428228068e+02,1.0932604499e+00,1.3606588837e+00
2,2,3,2.2372322078e+02,2.2428228068e+02,2.2403994789e+02,2.2414987316e+02,1.3606588837e+00,1.0932546786e+00
3,2,2,2.2403994789e+02,2.2414987316e+02,2.2372289023e+02,2.2428195874e+02,1.0932546786e+00,1.3606531123e+00
2,0,6,2.2372289023e+02,2.2428195874e+02,2.2401794370e+02,2.2397478842e+02,1.3606531123e+00,1.3091528153e-01
6,1,4,2.2401794370e+02,2.2397478842e+02,2.2372732432e+02,2.2452762985e+02,1.3091528153e-01,8.7170191408e-01
4,2,5,2.2372732432e+02,2.2452762985e+02,2.2397095886e+02,2.2428560446e+02,8.7170191408e-01,6.0432264520e-01
5,2,4,2.2397095886e+02,2.2428560446e+02,2.2372707352e+02,2.2452718819e+02,6.0432264520e-01,8.7179860639e-01
4,1,6,2.2372707352e+02,2.2452718819e+02,2.2401712741e+02,2.2397448293e+02,8.7179860639e-01,1.3095620289e-01
6,2,7,2.2401712741e+02,2.2397448293e+02,2.2428105695e+02,2.2374254852e+02,1.3095620289e-01,-1.4892582006e-01
7,1,5,2.2428105695e+02,2.2374254852e+02,2.2384307826e+02,2.2410983832e+02,-1.4892582006e-01,5.8865380814e-01
5,0,1,2.2384307826e+02,2.2410983832e+02,2.2344889848e+02,2.2427015167e+02,5.8865380814e-01,1.8184373459e+00
1,2,0,2.2344889848e+02,2.2427015167e+02,2.2313574289e+02,2.2443008264e+02,1.8184373459e+00,2.0984435177e+00
0,2,1,2.2313574289e+02,2.2443008264e+02,2.2344814954e+02,2.2427011877e+02,2.0984435177e+00,1.8185884681e+00
1,0,5,2.2344814954e+02,2.2427011877e+02,2.2384312116e+02,2.2410973155e+02,1.8185884681e+00,5.8870210881e-01
5,2,4,2.2384312116e+02,2.2410973155e+02,2.2360303909e+02,2.2435509527e+02,5.8870210881e-01,8.5617807000e-01
4,0,0,2.2360303909e+02,2.2435509527e+02,2.2326467439e+02,2.2458381865e+02,8.5617807000e-01,2.0649793287e+00
0,0,4,2.2326467439e+02,2.2458381865e+02,2.2360373965e+02,2.2435483577e+02,2.0649793287e+00,8.5621759030e-01
4,2,5,2.2360373965e+02,2.2435483577e+02,2.2384359753e+02,2.2410906703e+02,8.5621759030e-01,5.8883832142e-01
5,0,1,2.2384359753e+02,2.2410906703e+02,2.2344938817e+02,2.2426930765e+02,5.8883832142e-01,1.8186218592e+00
1,2,0,2.2344938817e+02,2.2426930765e+02,2.2313620308e+02,2.2442918084e+02,1.8186218592e+00,2.0986280309e+00
0,2,1,2.2313620308e+02,2.2442918084e+02,2.2344863925e+02,2.2426927462e+02,2.0986280309e+00,1.8187729814e+00
1,2,0,2.2344863925e+02,2.2426927462e+02,2.2313543000e+02,2.2442910047e+02,1.8187729814e+00,2.0987791531e+00
0,0,4,2.2313543000e+02,2.2442910047e+02,2.2348203971e+02,2.2421170654e+02,2.0987791531e+00,8.9001741472e-01
4,0,0,2.2348203971e+02,2.2421170654e+02,2.2313613035e+02,2.2442885112e+02,8.9001741472e-01,2.0988186734e+00
0,0,4,2.2313613035e+02,2.2442885112e+02,2.2348274864e+02,2.2421147089e+02,2.0988186734e+00,8.9005693502e-01
4,1,6,2.2348274864e+02,2.2421147089e+02,2.2378284510e+02,2.2366415336e+02,8.9005693502e-01,1.4921453152e-01
6,2,7,2.2378284510e+02,2.2366415336e+02,2.2405096514e+02,2.2343707625e+02,1.4921453152e-01,-1.3066749143e-01
7,0,3,2.2405096514e+02,2.2343707625e+02,2.2371678163e+02,2.2367249484e+02,-1.3066749143e-01,1.0781608506e+00
3,1,1,2.2371678163e+02,2.2367249484e+02,2.2309613732e+02,2.2373743817e+02,1.0781608506e+00,1.8188805788e+00
1,2,0,2.2309613732e+02,2.2373743817e+02,2.2278291088e+02,2.2389723032e+02,1.8188805788e+00,2.0988867506e+00
0,2,1,2.2278291088e+02,2.2389723032e+02,2.2309538840e+02,2.2373740494e+02,2.0988867506e+00,1.8190317010e+00
1,2,0,2.2309538840e+02,2.2373740494e+02,2.2278213782e+02,2.2389714976e+02,1.8190317010e+00,2.0990378727e+00
0,1,2,2.2278213782e+02,2.2389714976e+02,2.2328555993e+02,2.2362579755e+02,2.0990378727e+00,1.3613759538e+00
2,0,6,2.2328555993e+02,2.2362579755e+02,2.2358083535e+02,2.2331884059e+02,1.3613759538e+00,1.3163812296e-01
6,0,2,2.2358083535e+02,2.2331884059e+02,2.2328564655e+02,2.2362632036e+02,1.3163812296e-01,1.3614797638e+00
2,0,6,2.2328564655e+02,2.2362632036e+02,2.2358095383e+02,2.2331939405e+02,1.3614797638e+00,1.3174193296e-01
6,0,2,2.2358095383e+02,2.2331939405e+02,2.2328573311e+02,2.2362684318e+02,1.3174193296e-01,1.3615835738e+00
2,2,3,2.2328573311e+02,2.2362684318e+02,2.2360258252e+02,2.2349472860e+02,1.3615835738e+00,1.0941793686e+00
3,2,2,2.2360258252e+02,2.2349472860e+02,2.2328540286e+02,2.2362652094e+02,1.0941793686e+00,1.3615778024e+00
2,0,6,2.2328540286e+02,2.2362652094e+02,2.2358074024e+02,2.2331962359e+02,1.3615778024e+00,1.3183997160e-01
6,0,2,2.2358074024e+02,2.2331962359e+02,2.2328548937e+02,2.2362704377e+02,1.3183997160e-01,1.3616816124e+00
2,0,6,2.2328548937e+02,2.2362704377e+02,2.2358085860e+02,2.2332017708e+02,1.3616816124e+00,1.3194378160e-01
6,1,4,2.2358085860e+02,2.2332017708e+02,2.2328967079e+02,2.2387271931e+02,1.3194378160e-01,8.7273041415e-01
4,2,5,2.2328967079e+02,2.2387271931e+02,2.2353355412e+02,2.2363094463e+02,8.7273041415e-01,6.0535114527e-01
5,0,1,2.2353355412e+02,2.2363094463e+02,2.2313675260e+02,2.2378465419e+02,6.0535114527e-01,1.8351346831e+00
1,0,5,2.2313675260e+02,2.2378465419e+02,2.2353432383e+02,2.2363082392e+02,1.8351346831e+00,6.0524832377e-01
5,1,7,2.2353432383e+02,2.2363082392e+02,2.2397750774e+02,2.2327084793e+02,6.0524832377e-01,-1.3248435823e-01
7,0,3,2.2397750774e+02,2.2327084793e+02,2.2364375250e+02,2.2350687329e+02,-1.3248435823e-01,1.0763439838e+00
3,2,2,2.2364375250e+02,2.2350687329e+02,2.2332897373e+02,2.2364430138e+02,1.0763439838e+00,1.3437424175e+00
2,1,0,2.2332897373e+02,2.2364430138e+02,2.2283058767e+02,2.2392314411e+02,1.3437424175e+00,2.0813463232e+00
0,1,2,2.2283058767e+02,2.2392314411e+02,2.2332913062e+02,2.2364292851e+02,2.0813463232e+00,1.3436844042e+00
2,1,0,2.2332913062e+02,2.2364292851e+02,2.2283076074e+02,2.2392180015e+02,1.3436844042e+00,2.0812883098e+00
0,0,4,2.2283076074e+02,2.2392180015e+02,2.2317351522e+02,2.2369837728e+02,2.0812883098e+00,8.7252657142e-01
4,0,0,2.2317351522e+02,2.2369837728e+02,2.2283145662e+02,2.2392153859e+02,8.7252657142e-01,2.0813278301e+00
0,0,4,2.2283145662e+02,2.2392153859e+02,2.2317421992e+02,2.2369812927e+02,2.0813278301e+00,8.7256609172e-01
4,1,6,2.2317421992e+02,2.2369812927e+02,2.2346469792e+02,2.2314564678e+02,8.7256609172e-01,1.3172368822e-01
6,1,4,2.2346469792e+02,2.2314564678e+02,2.2317363172e+02,2.2369825309e+02,1.3172368822e-01,8.7251032077e-01
4,2,5,2.2317363172e+02,2.2369825309e+02,2.2341746183e+02,2.2345642474e+02,8.7251032077e-01,6.0513105189e-01
5,1,7,2.2341746183e+02,2.2345642474e+02,2.2386060351e+02,2.2309639678e+02,6.0513105189e-01,-1.3260163011e-01
7,0,3,2.2386060351e+02,2.2309639678e+02,2.2352687596e+02,2.2333246128e+02,-1.3260163011e-01,1.0762267119e+00
3,0,7,2.2352687596e+02,2.2333246128e+02,2.2386042692e+02,2.2309664411e+02,1.0762267119e+00,-1.3251360891e-01
7,1,5,2.2386042692e+02,2.2309664411e+02,2.2341647945e+02,2.2345669656e+02,-1.3251360891e-01,6.0506601929e-01
5,2,4,2.2341647945e+02,2.2345669656e+02,2.2317241459e+02,2.2369809892e+02,6.0506601929e-01,8.7254198048e-01
4,1,6,2.2317241459e+02,2.2369809892e+02,2.2346287926e+02,2.2314560943e+02,8.7254198048e-01,1.3169957698e-01
6,1,4,2.2346287926e+02,2.2314560943e+02,2.2317182639e+02,2.2369822276e+02,1.3169957698e-01,8.7248620953e-01
4,1,6,2.2317182639e+02,2.2369822276e+02,2.2346226025e+02,2.2314571707e+02,8.7248620953e-01,1.3164380603e-01
6,0,2,2.2346226025e+02,2.2314571707e+02,2.2316706969e+02,2.2345319517e+02,1.3164380603e-01,1.3614854468e+00
2,0,6,2.2316706969e+02,2.2345319517e+02,2.2346237872e+02,2.2314627054e+02,1.3614854468e+00,1.3174761603e-01
6,0,2,2.2346237872e+02,2.2314627054e+02,2.2316715625e+02,2.2345371799e+02,1.3174761603e-01,1.3615892568e+00
2,1,0,2.2316715625e+02,2.2345371799e+02,2.2266387337e+02,2.2372362217e+02,1.3615892568e+00,2.0991931625e+00
0,2,1,2.2266387337e+02,2.2372362217e+02,2.2297639985e+02,2.2356389254e+02,2.0991931625e+00,1.8193381129e+00
1,1,3,2.2297639985e+02,2.2356389254e+02,2.2359709738e+02,2.2349892961e+02,1.8193381129e+00,1.0787048901e+00
3,1,1,2.2359709738e+02,2.2349892961e+02,2.2297641783e+02,2.2356353528e+02,1.0787048901e+00,1.8194246183e+00
1,0,5,2.2297641783e+02,2.2356353528e+02,2.2337152342e+02,2.2340347837e+02,1.8194246183e+00,5.8953825904e-01
5,0,1,2.2337152342e+02,2.2340347837e+02,2.2297720200e+02,2.2356344303e+02,5.8953825904e-01,1.8193217968e+00
1,1,3,2.2297720200e+02,2.2356344303e+02,2.2359789848e+02,2.2349846997e+02,1.8193217968e+00,1.0786885740e+00
3,2,2,2.2359789848e+02,2.2349846997e+02,2.2328279836e+02,2.2363515967e+02,1.0786885740e+00,1.3460870077e+00
2,0,6,2.2328279836e+02,2.2363515967e+02,2.2357334641e+02,2.2332372431e+02,1.3460870077e+00,1.1634917695e-01
6,2,7,2.2357334641e+02,2.2332372431e+02,2.2383386004e+02,2.2308795955e+02,1.1634917695e-01,-1.6353284600e-01
7,2,6,2.2383386004e+02,2.2308795955e+02,2.2357341564e+02,2.2332307766e+02,-1.6353284600e-01,1.1629818312e-01
6,1,4,2.2357341564e+02,2.2332307766e+02,2.2329090796e+02,2.2388010789e+02,1.1629818312e-01,8.5708481567e-01
4,1,6,2.2329090796e+02,2.2388010789e+02,2.2357279835e+02,2.2332319482e+02,8.5708481567e-01,1.1624241217e-01
6,1,4,2.2357279835e+02,2.2332319482e+02,2.2329032174e+02,2.2388024081e+02,1.1624241217e-01,8.5702904472e-01
4,2,5,2.2329032174e+02,2.2388024081e+02,2.2353037897e+02,2.2363466679e+02,8.5702904472e-01,5.8964977584e-01
5,0,1,2.2353037897e+02,2.2363466679e+02,2.2313603972e+02,2.2379458748e+02,5.8964977584e-01,1.8194333136e+00
1,0,5,2.2313603972e+02,2.2379458748e+02,2.2353114670e+02,2.2363453400e+02,1.8194333136e+00,5.8954695434e-01
5,1,7,2.2353114670e+02,2.2363453400e+02,2.2396862409e+02,2.2326764408e+02,5.8954695434e-01,-1.4818572766e-01
7,0,3,2.2396862409e+02,2.2326764408e+02,2.2363861576e+02,2.2350888054e+02,-1.4818572766e-01,1.0606426143e+00
3,2,2,2.2363861576e+02,2.2350888054e+02,2.2332603351e+02,2.2365123395e+02,1.0606426143e+00,1.3280410481e+00
2,2,3,2.2332603351e+02,2.2365123395e+02,2.2363827407e+02,2.2350856775e+02,1.3280410481e+00,1.0606368430e+00
3,0,7,2.2363827407e+02,2.2350856775e+02,2.2396810829e+02,2.2326757943e+02,1.0606368430e+00,-1.4810347782e-01
7,2,6,2.2396810829e+02,2.2326757943e+02,2.2370406731e+02,2.2349865122e+02,-1.4810347782e-01,1.3172755130e-01
6,2,7,2.2370406731e+02,2.2349865122e+02,2.2396817567e+02,2.2326692047e+02,1.3172755130e-01,-1.4815447165e-01
7,2,6,2.2396817567e+02,2.2326692047e+02,2.2370414647e+02,2.2349800572e+02,-1.4815447165e-01,1.3167655747e-01
6,1,4,2.2370414647e+02,2.2349800572e+02,2.2341310632e+02,2.2405062575e+02,1.3167655747e-01,8.7246319002e-01
4,1,6,2.2341310632e+02,2.2405062575e+02,2.2370352746e+02,2.2349811338e+02,8.7246319002e-01,1.3162078652e-01
6,0,2,2.2370352746e+02,2.2349811338e+02,2.2340834398e+02,2.2380559827e+02,1.3162078652e-01,1.3614624273e+00
